0x8000380	AgbMain
0x806C418	ScrCmd_contestlinktransfer
0x806C430	ScrCmd_doanimation
0x806C458	ScrCmd_setanimation
0x806C488	sub_8067B48
0x806C4A8	ScrCmd_checkanimation
0x806C4D4	ScrCmd_sethealplace
0x806C4F0	ScrCmd_checkgender
0x806C504	ScrCmd_pokecry
0x806C53C	ScrCmd_waitpokecry
0x806C550	ScrCmd_setmaptile
0x806C5D0	ScrCmd_setdooropened
0x806C628	ScrCmd_setdoorclosed
0x806C66C	IsDoorAnimationStopped
0x806C684	ScrCmd_doorchange
0x806C698	ScrCmd_setdooropened2
0x806C6DC	ScrCmd_setdoorclosed2
0x806C720	ScrCmd_event_b1
0x806C78C	ScrCmd_event_b2
0x806C79C	ScrCmd_checkcoins
0x806C7BC	ScrCmd_givecoins
0x806C7F4	ScrCmd_removecoins
0x806C82C	sub_8067EEC
0x806C858	process_overworld_input
0x806C9E4	sub_8068024
0x806CB8C	player_get_pos_to_and_height
0x806CBA4	player_get_next_pos_and_height
0x806CBE0	cur_mapdata_block_role_at_player_pos
0x806CC0C	sub_80681F0
0x806CC6C	TryGetScriptOnPressingA
0x806CCC4	sub_80682A8
0x806CD80	sub_8068364
0x806CE3C	TryGetInvisibleMapObjectScript
0x806CF1C	sub_8068500
0x806D110	TryGetFieldMoveScript
0x806D18C	sub_8068770
0x806D1C0	sub_80687A4
0x806D200	sub_80687E4
0x806D258	mapheader_trigger_activate_at__run_now
0x806D28C	sub_8068870
0x806D2B0	sub_8068894
0x806D314	unref_sub_80688F8
0x806D328	happiness_algorithm_step
0x806D364	overworld_poison_timer_set
0x806D378	overworld_poison_step
0x806D3C0	prev_quest_postbuffer_cursor_backup_reset
0x806D3CC	is_it_battle_time_3
0x806D41C	mapheader_run_first_tag2_script_list_match_conditionally
0x806D480	sub_8068A64
0x806D54C	sub_8068B30
0x806D5D0	is_non_stair_warp_tile
0x806D628	map_warp_check_packed
0x806D64C	sub_8068C30
0x806D6C4	map_warp_consider_2_to_inside
0x806D750	map_warp_check
0x806D798	trigger_activate
0x806D7D8	mapheader_trigger_activate_at
0x806D840	sub_8068E24
0x806D868	FindInvisibleMapObjectByPosition
0x806D8B8	dive_warp
0x806D934	sub_8068F18
0x806D9CC	GetFieldObjectScriptPointerForComparison
0x806DA08	sub_8068FEC
0x806DA4C	sub_8069030
0x806DA88	sub_806906C
0x806DAD0	sub_80690B4
0x806DAE4	sub_80690C8
0x806DB0C	sub_80690F0
0x806DB48	IsNationalPokedex
0x806DB88	unref_sub_806916C
0x806DB98	unref_sub_806917C
0x806DBA8	IsMysteryGiftAvailable
0x806DBBC	sub_80691A0
0x806DBD8	sub_80691BC
0x806DBF8	sub_80691DC
0x806DC2C	GetVarPointer
0x806DC70	VarGet
0x806DC8C	VarSet
0x806DCAC	VarGetFieldObjectGraphicsId
0x806DCC8	GetFlagPointer
0x806DD0C	FlagSet
0x806DD34	FlagReset
0x806DD5C	FlagGet
0x806DD88	sub_806936C
0x806DD94	sub_8069378
0x806DDA0	sub_8069384
0x806DDAC	sub_8069390
0x806DDB8	sub_806939C
0x806DDC4	sub_80693A8
0x806DDD0	sub_80693B4
0x806DDDC	sub_80693C0
0x806DDE8	sub_80693CC
0x806DDF4	sub_80693D8
0x806DE00	sub_80693E4
0x806DE0C	sub_80693F0
0x806DE18	sub_80693FC
0x806DE24	sub_8069408
0x806DE58	task_per_step_callback_manager
0x806DE84	sub_8069468
0x806DED4	sub_80694B8
0x806DF08	overworld_ensure_per_step_coros_running
0x806DF74	activate_per_step_callback
0x806DFBC	wild_encounter_reset_coro_args
0x806DFF8	nullsub_51
0x806DFFC	sub_80695E0
0x806E054	sub_8069638
0x806E0DC	sub_80696C0
0x806E100	sub_80696E4
0x806E124	sub_8069708
0x806E148	sub_806972C
0x806E1E4	sub_80697C8
0x806E280	sub_8069864
0x806E3F4	sub_80699D8
0x806E458	sub_8069A3C
0x806E4BC	sub_8069AA0
0x806E6D4	sub_8069CB8
0x806E718	sub_8069CFC
0x806E750	sub_8069D34
0x806E794	sub_8069D78
0x806E7F0	sub_8069DD4
0x806E980	sub_8069F64
0x806EA5C	sub_806A040
0x806EA98	sub_806A07C
0x806EBA8	sub_806A18C
0x806EC04	sub_806A1E8
0x806ED44	sub_806A328
0x806ED7C	DoTimeBasedEvents
0x806EDAC	sub_806A390
0x806EE10	sub_806A3F4
0x806EE68	sub_806A44C
0x806EE7C	sub_806A460
0x806EE9C	SpriteCB_ResetRtcCusor0
0x806EFB8	SpriteCB_ResetRtcCusor1
0x806F0B8	ResetRtcScreen_CreateCursor
0x806F140	ResetRtcScreen_FreeCursorPalette
0x806F154	ResetRtcScreen_HideChooseTimeWindow
0x806F168	ResetRtcScreen_PrintTime
0x806F26C	ResetRtcScreen_ShowChooseTimeWindow
0x806F2C8	ResetRtcScreen_MoveTimeUpDown
0x806F330	Task_ResetRtc_3
0x806F348	Task_ResetRtc_2
0x806F374	Task_ResetRtc_1
0x806F480	Task_ResetRtc_0
0x806F4F4	CB2_InitResetRtcScreen
0x806F5CC	CB2_ResetRtcScreen
0x806F5E4	VBlankCB_ResetRtcScreen
0x806F5F8	ResetRtcScreen_ShowMessage
0x806F610	Task_ShowResetRtcPrompt
0x806F6E8	Task_ResetRtcScreen
0x806F8F8	debug_sub_806F8F8
0x806F908	debug_sub_806F908
0x806F99C	debug_sub_806F99C
0x806F9B8	debug_sub_806F9B8
0x806F9E4	debug_sub_806F9E4
0x806FB44	sub_806AEDC
0x806FBC4	sub_806AF34
0x806FBDC	sub_806AF4C
0x806FC1C	sub_806AF8C
0x806FC3C	OpenPartyMenu
0x806FC60	sub_806AFD0
0x806FDB4	sub_806B124
0x8070110	sub_806B460
0x8070158	sub_806B4A8
0x80701D8	sub_806B528
0x80701F8	sub_806B548
0x807023C	sub_806B58C
0x80705B8	sub_806B908
0x8070654	sub_806B9A4
0x80706E4	sub_806BA34
0x8070744	sub_806BA94
0x80707EC	sub_806BB3C
0x807084C	sub_806BB9C
0x807089C	sub_806BBEC
0x80708EC	sub_806BC3C
0x8070968	unref_sub_806BCB8
0x8070998	sub_806BCE8
0x8070A08	sub_806BD58
0x8070A30	sub_806BD80
0x8070AE8	sub_806BE38
0x8070BAC	task_pc_turn_off
0x8070BD4	sub_806BF24
0x8070C24	sub_806BF74
0x8070E94	sub_806C1E4
0x8070FC0	sub_806C310
0x8071140	sub_806C490
0x8071308	sub_806C658
0x8071540	sub_806C890
0x80715DC	sub_806C92C
0x8071644	sub_806C994
0x8071674	sub_806C9C4
0x80716B0	sub_806CA00
0x80716C8	sub_806CA18
0x80716E8	sub_806CA38
0x8071710	sub_806CA60
0x80717AC	sub_806CAFC
0x8071824	sub_806CB74
0x80718DC	sub_806CC2C
0x8071924	sub_806CC74
0x8071994	sub_806CCE4
0x80719F4	sub_806CD44
0x8071A0C	sub_806CD5C
0x8071BA8	sub_806CEF8
0x8071BB4	sub_806CF04
0x8071C50	sub_806CFA0
0x8071CC4	sub_806D014
0x8071D0C	sub_806D05C
0x8071D48	sub_806D098
0x8071DC8	sub_806D118
0x8071E0C	sub_806D15C
0x8071E48	sub_806D198
0x807202C	sub_806D37C
0x8072064	sub_806D3B4
0x807215C	sub_806D4AC
0x80721BC	sub_806D50C
0x80721E8	sub_806D538
0x8072254	sub_806D5A4
0x8072268	sub_806D5B8
0x8072318	sub_806D668
0x80723C8	sub_806D718
0x80724A8	sub_806D7F8
0x80724FC	sub_806D84C
0x8072530	sub_806D880
0x80725BC	sub_806D90C
0x8072614	unref_sub_806D964
0x807264C	sub_806D99C
0x80726BC	sub_806DA0C
0x80726E8	sub_806DA38
0x80726F4	sub_806DA44
0x8072748	sub_806DA98
0x8072764	sub_806DAB4
0x80727BC	sub_806DB0C
0x8072840	sub_806DB90
0x80728E4	sub_806DC34
0x8072984	sub_806DCD4
0x8072A2C	sub_806DD7C
0x8072A50	sub_806DDA0
0x8072B00	sub_806DE50
0x8072BE4	sub_806DF34
0x8072C10	sub_806DF60
0x8072CB0	box_print
0x8072D00	sub_806E050
0x8072D2C	sub_806E07C
0x8072D74	sub_806E0C4
0x8072D9C	GetMonNickname
0x8072DB4	sub_806E104
0x8072E18	sub_806E168
0x8072E80	sub_806E1D0
0x8072EA4	sub_806E1F4
0x8072F44	sub_806E294
0x8072F70	sub_806E2C0
0x8072FE4	sub_806E334
0x807300C	sub_806E35C
0x8073070	sub_806E3C0
0x80730D0	sub_806E420
0x8073154	sub_806E4A4
0x8073198	sub_806E4E8
0x80731EC	sub_806E53C
0x8073214	unref_sub_806E564
0x8073218	unref_sub_806E568
0x807321C	nullsub_12
0x8073220	nullsub_13
0x8073224	sub_806E574
0x80732E0	sub_806E630
0x8073324	sub_806E674
0x8073378	sub_806E6C8
0x80733A0	sub_806E6F0
0x80733D0	sub_806E720
0x8073400	sub_806E750
0x8073480	sub_806E7D0
0x80734CC	sub_806E81C
0x80734E4	sub_806E834
0x8073534	sub_806E884
0x8073580	sub_806E8D0
0x80735B4	sub_806E904
0x8073614	sub_806E964
0x807373C	party_menu_link_mon_held_item_object
0x807377C	sub_806EACC
0x8073868	sub_806EBB8
0x80738A0	sub_806EBF0
0x80738F4	sub_806EC44
0x8073998	sub_806ECE8
0x8073A64	sub_806EDB4
0x8073AB8	sub_806EE08
0x8073B0C	sub_806EE5C
0x8073BB0	sub_806EF00
0x8073BE8	sub_806EF38
0x8073C9C	sub_806EFEC
0x8073CD4	ItemIdToBattleMoveId
0x8073CEC	pokemon_has_move
0x8073D1C	sub_806F06C
0x8073D64	sub_806F0B4
0x8073E94	sub_806F1D0
0x8073F18	sub_806F254
0x8073F50	sub_806F28C
0x8073FC0	sub_806F2FC
0x807401C	sub_806F358
0x8074054	sub_806F390
0x80740C0	sub_806F3FC
0x8074110	sub_806F44C
0x8074154	sub_806F490
0x8074200	sub_806F53C
0x807424C	sub_806F588
0x80742D8	sub_806F614
0x8074340	sub_806F67C
0x8074378	sub_806F6B4
0x807447C	sub_806F7B8
0x80744AC	sub_806F7E8
0x8074570	sub_806F8AC
0x80746DC	sub_806FA18
0x80747D0	sub_806FB0C
0x8074808	sub_806FB44
0x8074840	sub_806FB7C
0x8074878	sub_806FBB4
0x8074894	GetMedicineItemEffectMessage
0x8074A54	sub_806FD90
0x8074A88	ExecuteTableBasedItemEffect__
0x8074AF0	sub_806FE2C
0x8074CF0	IsBlueYellowRedFlute
0x8074D0C	sub_8070048
0x8074D4C	sub_8070088
0x8074EA0	sub_80701DC
0x8074FA8	sub_80702E4
0x8075038	sub_8070374
0x80750B4	dp05_ether
0x8075174	ether_effect_related_2
0x80751B4	sub_80704F0
0x8075234	ether_effect_related
0x80752E8	dp05_pp_up
0x8075344	sub_8070680
0x8075464	sub_80707A0
0x80754C4	sub_8070800
0x807550C	sub_8070848
0x8075608	sub_8070968
0x80756C0	sub_8070A20
0x8075768	sub_8070AC8
0x80758F4	sub_8070C54
0x8075A30	sub_8070D90
0x8075A5C	sub_8070DBC
0x8075AE8	sub_8070E48
0x8075C30	debug_sub_8075C30
0x8075C40	debug_sub_8075C40
0x8075D9C	debug_sub_8075D9C
0x8075DB4	debug_sub_8075DB4
0x8075E38	unref_sub_8070F90
0x8075E5C	BuildStartMenuActions
0x8075E90	AddStartMenuAction
0x8075EAC	BuildStartMenuActions_Normal
0x8075F18	BuildStartMenuActions_SafariZone
0x8075F48	BuildStartMenuActions_Link
0x8075F84	DisplaySafariBallsWindow
0x8075FBC	PrintStartMenuItemsMultistep
0x8076024	InitStartMenuMultistep
0x80760D8	InitStartMenu
0x80760FC	Task_StartMenu
0x807612C	CreateStartMenuTask
0x807615C	sub_80712B4
0x80761B8	sub_8071310
0x80761E0	StartMenu_InputProcessCallback
0x80762C0	StartMenu_PokedexCallback
0x80762F4	StartMenu_PokemonCallback
0x8076320	StartMenu_BagCallback
0x807634C	StartMenu_PokenavCallback
0x8076378	StartMenu_PlayerCallback
0x80763A4	StartMenu_SaveCallback
0x80763C0	StartMenu_OptionCallback
0x80763FC	StartMenu_ExitCallback
0x8076408	StartMenu_RetireCallback
0x8076418	StartMenu_PlayerLinkCallback
0x807644C	SaveCallback1
0x8076468	SaveCallback2
0x80764B4	sub_807160C
0x80764D8	RunSaveDialogCallback
0x8076514	InitSaveDialog
0x807652C	DisplaySaveMessageWithCallback
0x8076564	Task_SaveDialog
0x80765A8	sub_8071700
0x80765B8	HideSaveDialog
0x80765CC	SaveDialogStartTimeout
0x80765D8	SaveDialogCheckForTimeoutOrKeypress
0x807660C	SaveDialogCheckForTimeoutAndKeypress
0x807663C	SaveDialogCB_DisplayConfirmMessage
0x8076660	SaveDialogCB_DisplayConfirmYesNoMenu
0x8076680	SaveDialogCB_ProcessConfirmYesNoMenu
0x80766F8	SaveDialogCB_SaveFileExists
0x8076724	SaveDialogCB_DisplayOverwriteYesNoMenu
0x8076744	SaveDialogCB_ProcessOverwriteYesNoMenu
0x8076790	SaveDialogCB_DisplaySavingMessage
0x80767A8	SaveDialogCB_DoSave
0x8076808	SaveDialogCB_SaveSuccess
0x8076830	SaveDialogCB_ReturnSuccess
0x8076854	SaveDialogCB_SaveError
0x807687C	SaveDialogCB_ReturnError
0x8076898	sub_80719F0
0x80768A4	sub_80719FC
0x80769D0	sub_8071B28
0x80769FC	sub_8071B54
0x8076A0C	Task_8071B64
0x8076AC8	debug_sub_8076AC8
0x8076B4C	debug_sub_8076B4C
0x8076B68	debug_sub_8076B68
0x8076BB4	debug_sub_8076BB4
0x8076C6C	debug_sub_8076C6C
0x8076C80	debug_sub_8076C80
0x8076C90	debug_sub_8076C90
0x8076CBC	debug_sub_8076CBC
0x8076CC0	debug_sub_8076CC0
0x8076CD4	debug_sub_8076CD4
0x8076CD8	debug_sub_8076CD8
0x8076CEC	debug_sub_8076CEC
0x8076D00	debug_sub_8076D00
0x8076D14	debug_sub_8076D14
0x8076D28	debug_sub_8076D28
0x8076D3C	debug_sub_8076D3C
0x8076D50	debug_sub_8076D50
0x8076D5C	debug_sub_8076D5C
0x8076D6C	debug_sub_8076D6C
0x8076E18	debug_sub_8076E18
0x8076E30	debug_sub_8076E30
0x8076EDC	debug_sub_8076EDC
0x8076EF4	debug_sub_8076EF4
0x8076F60	debug_sub_8076F60
0x8076FEC	debug_sub_8076FEC
0x8077004	debug_sub_8077004
0x8077020	debug_sub_8077020
0x8077048	debug_sub_8077048
0x807706C	debug_sub_807706C
0x807709C	debug_sub_807709C
0x807719C	debug_sub_807719C
0x80771EC	debug_sub_80771EC
0x8077238	debug_sub_8077238
0x8077358	debug_sub_8077358
0x8077364	debug_sub_8077364
0x8077374	debug_sub_8077374
0x8077384	debug_sub_8077384
0x8077394	debug_sub_8077394
0x80773A4	debug_sub_80773A4
0x80773B4	debug_sub_80773B4
0x80773D0	debug_sub_80773D0
0x80773EC	debug_sub_80773EC
0x8077400	debug_sub_8077400
0x8077414	debug_sub_8077414
0x8077434	debug_sub_8077434
0x807750C	debug_sub_807750C
0x8077520	debug_sub_8077520
0x8077544	debug_sub_8077544
0x8077564	debug_sub_8077564
0x8077578	debug_sub_8077578
0x80775B4	debug_sub_80775B4
0x80775F4	debug_sub_80775F4
0x8077608	debug_sub_8077608
0x807761C	debug_sub_807761C
0x8077630	debug_sub_8077630
0x8077640	debug_sub_8077640
0x8077650	debug_sub_8077650
0x807765C	debug_sub_807765C
0x807766C	debug_sub_807766C
0x807767C	debug_sub_807767C
0x807768C	debug_sub_807768C
0x80776A4	debug_sub_80776A4
0x80776B4	debug_sub_80776B4
0x8077704	debug_sub_8077704
0x8077760	debug_sub_8077760
0x8077834	debug_sub_8077834
0x807786C	debug_sub_807786C
0x80778A8	debug_sub_80778A8
0x80778F8	debug_sub_80778F8
0x8077920	debug_sub_8077920
0x8077934	debug_sub_8077934
0x807793C	debug_sub_807793C
0x8077954	debug_sub_8077954
0x8077974	debug_sub_8077974
0x8077A20	debug_sub_8077A20
0x8077A40	debug_sub_8077A40
0x8077A60	debug_sub_8077A60
0x8077A74	debug_sub_8077A74
0x8077A9C	debug_sub_8077A9C
0x8077AB4	debug_sub_8077AB4
0x8077ACC	debug_sub_8077ACC
0x8077AE8	debug_sub_8077AE8
0x8077B00	debug_sub_8077B00
0x8077B3C	debug_sub_8077B3C
0x8077B50	debug_sub_8077B50
0x8077BB4	debug_sub_8077BB4
0x8077BC0	debug_sub_8077BC0
0x8077BCC	debug_sub_8077BCC
0x8077BD8	debug_sub_8077BD8
0x8077BE4	debug_sub_8077BE4
0x8077BF4	debug_sub_8077BF4
0x8077C00	debug_sub_8077C00
0x8077C14	debug_sub_8077C14
0x8077C3C	debug_sub_8077C3C
0x8077CF4	debug_sub_8077CF4
0x8077D24	debug_sub_8077D24
0x8077D78	debug_sub_8077D78
0x8077DB4	debug_sub_8077DB4
0x8077DD8	debug_sub_8077DD8
0x8077E40	debug_sub_8077E40
0x8077E98	debug_sub_8077E98
0x8077EAC	debug_sub_8077EAC
0x8077EE0	debug_sub_8077EE0
0x8077F40	debug_sub_8077F40
0x8077F7C	debug_sub_8077F7C
0x8077FFC	debug_sub_8077FFC
0x807806C	debug_sub_807806C
0x807808C	debug_sub_807808C
0x807817C	debug_sub_807817C
0x80781A8	debug_sub_80781A8
0x8078238	debug_sub_8078238
0x8078254	debug_sub_8078254
0x8078260	debug_sub_8078260
0x80782BC	debug_sub_80782BC
0x80782D8	debug_sub_80782D8
0x80782EC	debug_sub_80782EC
0x8078310	debug_sub_8078310
0x80783AC	debug_sub_80783AC
0x80783C8	debug_sub_80783C8
0x8078434	debug_sub_8078434
0x8078464	debug_sub_8078464
0x80784B4	debug_sub_80784B4
0x80784E8	debug_sub_80784E8
0x8078524	debug_sub_8078524
0x8078550	debug_sub_8078550
0x807860C	debug_sub_807860C
0x80786C0	debug_sub_80786C0
0x80786D0	debug_sub_80786D0
0x8078714	debug_sub_8078714
0x8078758	debug_sub_8078758
0x8078774	debug_sub_8078774
0x8078788	debug_sub_8078788
0x807879C	debug_sub_807879C
0x80787B0	debug_sub_80787B0
0x80787C4	debug_sub_80787C4
0x80787EC	debug_sub_80787EC
0x8078880	debug_sub_8078880
0x80788F0	debug_sub_80788F0
0x8078910	debug_sub_8078910
0x8078950	debug_sub_8078950
0x8078968	debug_sub_8078968
0x80789A4	debug_sub_80789A4
0x80789CC	debug_sub_80789CC
0x8078A14	debug_sub_8078A14
0x8078AA4	debug_sub_8078AA4
0x8078B38	debug_sub_8078B38
0x8078B54	debug_sub_8078B54
0x8078B70	debug_sub_8078B70
0x8078B94	debug_sub_8078B94
0x8078BD4	debug_sub_8078BD4
0x8078C64	debug_sub_8078C64
0x8078C80	debug_sub_8078C80
0x8078CA8	debug_sub_8078CA8
0x8078CE4	debug_sub_8078CE4
0x8078D30	debug_sub_8078D30
0x8078D7C	debug_sub_8078D7C
0x8078DA4	debug_sub_8078DA4
0x8078DC8	debug_sub_8078DC8
0x8078DF0	debug_sub_8078DF0
0x8078E04	debug_sub_8078E04
0x8078E40	debug_sub_8078E40
0x8078E68	debug_sub_8078E68
0x8078E80	debug_sub_8078E80
0x8078EB0	debug_sub_8078EB0
0x8078F1C	debug_sub_8078F1C
0x8078F68	debug_sub_8078F68
0x8079020	debug_sub_8079020
0x807903C	debug_sub_807903C
0x8079058	debug_sub_8079058
0x80790F4	debug_sub_80790F4
0x8079110	debug_sub_8079110
0x807918C	debug_sub_807918C
0x80791A8	sub_8071C20
0x80791C4	AppendToList
0x80791D4	InitMenuWindow
0x80791E0	MultistepInitMenuWindowBegin
0x80791EC	MultistepInitMenuWindowInternal
0x807921C	MultistepInitMenuWindowContinue
0x80792D0	InitMenuWindowInternal
0x807932C	unref_sub_8071DA4
0x8079388	MenuLoadTextWindowGraphics_OverrideFrameType
0x80793A0	MenuLoadTextWindowGraphics
0x80793B4	BasicInitMenuWindow
0x80793D8	MenuPrint
0x807940C	MenuZeroFillWindowRect
0x8079444	MenuFillWindowRectWithBlankTile
0x807947C	MenuZeroFillScreen
0x8079490	MenuDrawTextWindow
0x80794C8	sub_8071F40
0x80794E8	sub_8071F60
0x8079520	unref_sub_8071F98
0x8079544	unref_sub_8071FBC
0x8079584	MenuDisplayMessageBox
0x8079598	MenuPrintMessage
0x80795CC	sub_8072044
0x80795F4	MenuSetText
0x8079608	MenuUpdateWindowText
0x8079620	unref_sub_8072098
0x8079638	sub_80720B0
0x807964C	MoveMenuCursor
0x807969C	MoveMenuCursorNoWrap
0x80796EC	GetMenuCursorPos
0x80796F8	ProcessMenuInput
0x807977C	ProcessMenuInputNoWrap
0x8079818	MoveMenuCursor3
0x8079890	MoveMenuCursor4
0x807995C	sub_80723D4
0x8079A0C	sub_8072484
0x8079A7C	sub_80724F4
0x8079BA8	sub_8072620
0x8079CD4	sub_807274C
0x8079D54	sub_80727CC
0x8079E14	sub_807288C
0x8079E28	PrintMenuItems
0x8079E6C	PrintMenuItemsReordered
0x8079EB4	InitYesNoMenu
0x8079EFC	DisplayYesNoMenu
0x8079F50	ProcessMenuInputNoWrap_
0x8079F60	MenuPrint_PixelCoords
0x8079FA0	sub_8072A18
0x8079FE4	unref_sub_8072A5C
0x807A038	sub_8072AB0
0x807A0D0	MenuPrint_RightAligned
0x807A104	sub_8072B80
0x807A15C	sub_8072BD8
0x807A198	sub_8072C14
0x807A1C8	sub_8072C44
0x807A1F8	sub_8072C74
0x807A228	sub_8072CA4
0x807A240	sub_8072CBC
0x807A258	sub_8072CD4
0x807A278	MenuUpdateWindowText_OverrideLineLength
0x807A290	unref_sub_8072D0C
0x807A29C	sub_8072D18
0x807A2C4	InitMenu
0x807A32C	RedrawMenuCursor
0x807A344	unref_sub_8072DC0
0x807A350	sub_8072DCC
0x807A360	sub_8072DDC
0x807A370	sub_8072DEC
0x807A37C	de_sub_8073110
0x807A3E0	de_sub_8073174
0x807A424	ClearTilesetAnimDmas
0x807A450	QueueTilesetAnimDma
0x807A4A0	sub_8072E74
0x807A4E8	cur_mapheader_run_tileset_funcs_after_some_cpuset
0x807A4FC	sub_8072ED0
0x807A508	sub_8072EDC
0x807A578	StartTileset1Animation
0x807A5B4	StartTileset2Animation
0x807A5F0	TilesetCB_General
0x807A618	TilesetCB_Building
0x807A640	sub_8073014
0x807A684	sub_8073058
0x807A69C	sub_8073070
0x807A6C4	sub_8073098
0x807A6EC	sub_80730C0
0x807A714	sub_80730E8
0x807A73C	TilesetCB_Petalburg
0x807A764	TilesetCB_Rustboro
0x807A790	TilesetCB_Dewford
0x807A7B8	TilesetCB_Slateport
0x807A7E0	TilesetCB_Mauville
0x807A810	TilesetCB_Lavaridge
0x807A83C	TilesetCB_Fallarbor
0x807A864	TilesetCB_Fortree
0x807A88C	TilesetCB_Lilycove
0x807A8B4	TilesetCB_Mossdeep
0x807A8DC	TilesetCB_EverGrande
0x807A908	TilesetCB_Pacifidlog
0x807A938	TilesetCB_Sootopolis
0x807A960	TilesetCB_Underwater
0x807A984	TilesetCB_SootopolisGym
0x807A9A8	TilesetCB_Cave
0x807A9D4	TilesetCB_EliteFour
0x807A9F8	TilesetCB_MauvilleGym
0x807AA24	TilesetCB_BikeShop
0x807AA50	sub_8073424
0x807AACC	sub_80734A0
0x807AB40	sub_8073514
0x807AB6C	sub_8073540
0x807ABE0	sub_80735B4
0x807AC10	sub_80735E4
0x807AC2C	sub_8073600
0x807AC48	sub_807361C
0x807AC70	sub_8073644
0x807ACB8	sub_807368C
0x807ACE0	sub_80736B4
0x807AD08	sub_80736DC
0x807AD30	sub_8073704
0x807ADD0	sub_80737A4
0x807AE0C	sub_80737E0
0x807AE34	sub_8073808
0x807AE5C	sub_8073830
0x807AE94	sub_8073868
0x807AEBC	sub_8073890
0x807AED4	sub_80738A8
0x807AEEC	sub_80738C0
0x807AF18	sub_80738EC
0x807AF30	sub_8073904
0x807AF58	sub_807392C
0x807AFA0	sub_8073974
0x807AFC8	sub_807399C
0x807AFF0	sub_80739C4
0x807B018	sub_80739EC
0x807B040	LoadCompressedPalette
0x807B084	LoadPalette
0x807B0BC	FillPalette
0x807B10C	TransferPlttBuffer
0x807B168	UpdatePaletteFade
0x807B1C0	ResetPaletteFade
0x807B1E0	ReadPlttIntoBuffers
0x807B220	BeginNormalPaletteFade
0x807B368	unref_sub_8073D3C
0x807B3B0	unref_sub_8073D84
0x807B428	unused_sub_8073DFC
0x807B58C	unused_sub_8073F60
0x807B64C	unused_sub_8074020
0x807B6A4	ResetPaletteStructByUid
0x807B6C0	ResetPaletteStruct
0x807B71C	ResetPaletteFadeControl
0x807B794	unref_sub_8074168
0x807B7C0	unref_sub_8074194
0x807B7F0	GetPaletteNumByUid
0x807B824	UpdateNormalPaletteFade
0x807B964	InvertPlttBuffer
0x807B9AC	TintPlttBuffer
0x807BA80	UnfadePlttBuffer
0x807BADC	BeginFastPaletteFade
0x807BB00	BeginFastPaletteFadeInternal
0x807BB84	UpdateFastPaletteFade
0x807BEFC	BeginHardwarePaletteFade
0x807BF98	UpdateHardwarePaletteFade
0x807C0B4	UpdateBlendRegisters
0x807C104	IsSoftwarePaletteFadeFinishing
0x807C168	BlendPalettes
0x807C1A4	BlendPalettesUnfaded
0x807C1D8	InitMapMusic
0x807C1EC	MapMusicMain
0x807C2E4	ResetMapMusic
0x807C308	GetCurrentMapMusic
0x807C314	PlayNewMapMusic
0x807C334	StopMapMusic
0x807C354	FadeOutMapMusic
0x807C38C	FadeOutAndPlayNewMapMusic
0x807C3C0	FadeOutAndFadeInNewMapMusic
0x807C404	FadeInNewMapMusic
0x807C440	IsNotWaitingForBGMStop
0x807C464	PlayFanfareByFanfareNum
0x807C498	WaitFanfare
0x807C4D0	StopFanfareByFanfareNum
0x807C4E8	PlayFanfare
0x807C524	IsFanfareTaskInactive
0x807C544	Task_Fanfare
0x807C574	CreateFanfareTask
0x807C598	FadeInNewBGM
0x807C5E4	FadeOutBGMTemporarily
0x807C5FC	IsBGMPausedOrStopped
0x807C624	FadeInBGM
0x807C63C	FadeOutBGM
0x807C654	IsBGMStopped
0x807C670	PlayCry1
0x807C6BC	PlayCry2
0x807C6E0	PlayCry3
0x807C740	PlayCry4
0x807C7A4	PlayCry5
0x807C7EC	PlayCryInternal
0x807C9A0	IsCryFinished
0x807C9C4	StopCryAndClearCrySongs
0x807C9DC	StopCry
0x807C9F0	IsCryPlayingOrClearCrySongs
0x807CA14	IsCryPlaying
0x807CA34	Task_DuckBGMForPokemonCry
0x807CA7C	RestoreBGMVolumeAfterPokemonCry
0x807CAA0	PlayBGM
0x807CAC0	PlaySE
0x807CAD0	PlaySE12WithPanning
0x807CB24	PlaySE1WithPanning
0x807CB58	PlaySE2WithPanning
0x807CB8C	SE12PanpotControl
0x807CBBC	IsSEPlaying
0x807CC00	IsBGMPlaying
0x807CC28	IsSpecialSEPlaying
0x807CC50	sub_8075624
0x807CD2C	move_anim_start_t1
0x807CD64	move_something
0x807CF14	move_anim_8072740
0x807CF34	move_anim_task_del
0x807CF50	move_anim_related_task_del
0x807CF6C	sub_8075940
0x807CF9C	sub_8075970
0x807CFD0	move_anim_waiter
0x807CFFC	sub_80759D0
0x807D03C	ma00_load_graphics
0x807D0A4	ma01_080728D0
0x807D0F0	ma02_instanciate_template
0x807D1E4	sub_8075BB8
0x807D260	ma04_wait_countdown
0x807D2A0	sub_8075C74
0x807D2D4	nullsub_53
0x807D2D8	nullsub_88
0x807D2DC	sub_8075CB0
0x807D3E4	ma09_play_sound
0x807D40C	sub_8075DE0
0x807D5E8	b_side_obj__get_some_boolean
0x807D660	sub_8076034
0x807D9AC	sub_8076380
0x807DA28	sub_80763FC
0x807DA90	sub_8076464
0x807DBB0	task_pA_ma0A_obj_to_bg_pal
0x807DC88	ma0B_0807324C
0x807DD58	sub_807672C
